Vaccine/Exemption,Dose,Geography Type,Geography,School Year,Estimate (%),Population Size,Percent Surveyed,Footnotes,Number of Exemptions,Survey Type
Varicella,2 Doses (unknown disease history),National,United States,2017-18,94.4,,,,,NaN
Varicella,2 Doses (unknown disease history),National,United States,2018-19,94.3,,,,,NaN
Varicella,2 Doses (unknown disease history),National,United States,2020-21,93.5,3158469,90.6,,,
Varicella,2 Doses (unknown disease history),National,United States,2019-20,94.8,,,,,NaN
Exemption,Any Exemption,National,United States,2020-21,2.2,3520205,94.8,,76888,
Exemption,Any Exemption,National,United States,2019-20,2.5,,,,,NaN
Exemption,Any Exemption,National,United States,2018-19,2.5,,,,,NaN
Exemption,Medical Exemption,National,United States,2020-21,0.2,3520205,94.8,,8335,
Polio,,National,United States,2019-20,95,,,,,NaN
Exemption,Non-Medical Exemption,National,United States,2014-15,2,,,,,NaN
Exemption,Non-Medical Exemption,National,United States,2013-14,2,,,,,NaN
Exemption,Non-Medical Exemption,National,United States,2015-16,1.9,,,,,NaN
Exemption,Medical Exemption,National,United States,2018-19,0.3,,,,,NaN
Exemption,Medical Exemption,National,United States,2019-20,0.3,,,,,NaN
Exemption,Medical Exemption,National,United States,2017-18,0.3,,,,,NaN
Exemption,Medical Exemption,National,United States,2016-17,0.3,,,,,NaN
Exemption,Medical Exemption,National,United States,2015-16,0.2,,,,,NaN
Exemption,Medical Exemption,National,United States,2014-15,0.2,,,,,NaN
Exemption,Any Exemption,National,United States,2021-22,2.6,3835130,96.1,,98069,
Exemption,Any Exemption,National,United States,2017-18,2.3,,,,,NaN
Exemption,Any Exemption,National,United States,2016-17,2.1,,,,,NaN
Exemption,Medical Exemption,National,United States,2021-22,0.2,3835130,96.1,,8230,
Exemption,Non-Medical Exemption,National,United States,2012-13,1.7,,,,,NaN
Exemption,Non-Medical Exemption,National,United States,2011-12,1.4,,,,,NaN
Exemption,Non-Medical Exemption,National,United States,2009-10,1.5,,,,,NaN
MMR,,States,Georgia,2023-24,88.4,136943,100,>=. *,,Census
"DTP, DTaP, or DT",,States,Georgia,2023-24,88.4,136943,100,>=. *,,Census
Varicella,1 Dose (unknown disease history),States,Georgia,2023-24,NReq,136943,100,>=. *,,Census
Varicella,2 Doses (unknown disease history),States,Georgia,2023-24,88.4,136943,100,>=. *,,Census
Hepatitis B,,States,Georgia,2023-24,88.4,136943,100,>=. *,,Census
Polio,,States,Georgia,2023-24,88.4,136943,100,>=. *,,Census
Exemption,Non-Medical Exemption,States,Georgia,2023-24,3.5,136943,100,†,4826,Census
Exemption,Medical Exemption,States,Georgia,2023-24,0.1,136943,100,†,128,Census
Exemption,Any Exemption,States,Georgia,2023-24,3.6,136943,100,†,4954,Census
Varicella,UTD (unknown disease history),States,Georgia,2023-24,88.4,136943,100,>=. *,,Census
MMR (PAC),MMR (PAC),States,Georgia,2023-24,96.4,,,,,
MMR (PAC),MMR (PAC),States,Georgia,2017-18,97.3,,,,,
MMR (PAC),MMR (PAC),States,Georgia,2018-19,97.5,,,,,
MMR (PAC),MMR (PAC),States,Georgia,2019-20,97,,,,,
MMR (PAC),MMR (PAC),States,Georgia,2020-21,97.1,,,,,
MMR (PAC),MMR (PAC),States,Georgia,2021-22,95.3,,,,,
MMR (PAC),MMR (PAC),States,Georgia,2022-23,96.2,,,,,
Varicella,1 Dose (unknown disease history),States,Georgia,2012-13,NA,142732,2.4,,,2-stage Cluster Sample
Varicella,1 Dose (unknown disease history),States,Georgia,2013-14,NA,143988,100,*,,Census
Varicella,1 Dose (unknown disease history),States,Georgia,2014-15,NA,139471,100,*,,Census
Varicella,1 Dose (unknown disease history),States,Georgia,2015-16,NA,131403,100,≥.*,,Census
Varicella,1 Dose (unknown disease history),States,Georgia,2019-20,NReq,130102,100,≥.*,,Census
Varicella,1 Dose (unknown disease history),States,Georgia,2020-21,NReq,83191,100,>=.*,,Census
Polio,,States,Illinois,2022-23,91.4,135332,100,*,,Census
Varicella,UTD (unknown disease history),States,Illinois,2022-23,91.3,135332,100,*,,Census
Exemption,Any Exemption,States,Illinois,2022-23,2.1,135332,100,>=. †. §,2829,Census
Exemption,Medical Exemption,States,Illinois,2022-23,0.2,135332,100,†. §,291,Census
Exemption,Non-Medical Exemption,States,Illinois,2022-23,1.9,135332,100,†. §,2538,Census
Varicella,2 Doses (unknown disease history),States,Illinois,2022-23,91.3,135332,100,*,,Census
MMR,,States,Illinois,2022-23,91.7,135332,100,*,,Census
Varicella,1 Dose (unknown disease history),States,Illinois,2022-23,NReq,135332,100,*,,Census
"DTP, DTaP, or DT",,States,Illinois,2022-23,91.5,135332,100,*,,Census
MMR (PAC),MMR (PAC),States,Illinois,2023-24,97.5,,,,,
Varicella,UTD (unknown disease history),States,Illinois,2023-24,91.1,133578,100,*,,Census
Exemption,Any Exemption,States,Illinois,2023-24,2.5,133578,100,>=. †. §,3405,Census
Exemption,Medical Exemption,States,Illinois,2023-24,0.3,133578,100,>=. †. §,364,Census
Exemption,Non-Medical Exemption,States,Illinois,2023-24,2.3,133578,100,>=. †. §,3041,Census
MMR (PAC),MMR (PAC),States,Illinois,2017-18,98.7,,,,,
MMR (PAC),MMR (PAC),States,Illinois,2018-19,98.5,,,,,
MMR (PAC),MMR (PAC),States,Illinois,2019-20,99.3,,,,,
MMR (PAC),MMR (PAC),States,Illinois,2021-22,98.3,,,,,
MMR (PAC),MMR (PAC),States,Illinois,2022-23,97.9,,,,,
Polio,,States,Illinois,2023-24,91.5,133578,100,*,,Census
Hepatitis B,,States,Illinois,2023-24,NReq,133578,100,*,,Census
Varicella,2 Doses (unknown disease history),States,Illinois,2023-24,91.1,133578,100,*,,Census
Varicella,1 Dose (unknown disease history),States,Illinois,2023-24,NReq,133578,100,*,,Census
"DTP, DTaP, or DT",,States,Illinois,2023-24,91.2,133578,100,*,,Census
MMR,,States,Illinois,2023-24,91.6,133578,100,*,,Census
Varicella,2 Doses (unknown disease history),States,Illinois,2010-11,NA,,,,,NA
Varicella,2 Doses (unknown disease history),States,Illinois,2011-12,NReq,163311,100,*,,Census
Varicella,2 Doses (unknown disease history),States,Illinois,2012-13,NReq,166884,100,*,,Census
Varicella,2 Doses (unknown disease history),States,Illinois,2013-14,NReq,163316,100,*,,Census
Varicella,2 Doses (unknown disease history),States,Illinois,2014-15,95.3,156942,100,*,,Census
Varicella,2 Doses (unknown disease history),States,Illinois,2015-16,95.5,151309,100,*,,Census
Varicella,1 Dose (unknown disease history),States,Illinois,2021-22,NReq,137699,100,*,,Census
Varicella,2 Doses (unknown disease history),States,Illinois,2009-10,NReq,165845,100,,,Census
Varicella,1 Dose (unknown disease history),States,Illinois,2012-13,96.6,166884,100,*,,Census
Varicella,1 Dose (unknown disease history),States,Illinois,2013-14,96.6,163316,100,*,,Census
Varicella,1 Dose (unknown disease history),States,Illinois,2014-15,NA,156942,100,*,,Census
Varicella,1 Dose (unknown disease history),States,Illinois,2015-16,NA,151309,100,*,,Census
Varicella,1 Dose (unknown disease history),States,Illinois,2020-21,NReq,,,,,Not Conducted
Varicella,1 Dose (unknown disease history),States,Illinois,2019-20,NReq,145891,100,*,,Census
"DTP, DTaP, or DT",,States,Illinois,2017-18,95.3,144858,100,*,,Census
"DTP, DTaP, or DT",,States,Illinois,2020-21,NR,,,,,Not Conducted
"DTP, DTaP, or DT",,States,Illinois,2021-22,91.9,137699,100,*,,Census
"DTP, DTaP, or DT",,States,Illinois,2018-19,94.7,143876,100,*,,Census
"DTP, DTaP, or DT",,States,Illinois,2019-20,96.5,145891,100,*,,Census
Varicella,1 Dose (unknown disease history),States,Illinois,2009-10,96.5,165845,100,,,Census
Varicella,1 Dose (unknown disease history),States,Illinois,2010-11,NA,,,,,NA
Varicella,2 Doses (unknown disease history),States,Illinois,2020-21,NR,,,,,Not Conducted
Varicella,2 Doses (unknown disease history),States,Illinois,2019-20,96.4,145891,100,*,,Census
Varicella,2 Doses (unknown disease history),States,Illinois,2017-18,94.8,144858,100,*,,Census
Varicella,2 Doses (unknown disease history),States,Illinois,2018-19,94.4,143876,100,*,,Census
Varicella,2 Doses (unknown disease history),States,Illinois,2016-17,94.5,151309,97.7,,,Census
Varicella,2 Doses (unknown disease history),States,Illinois,2021-22,91.8,137699,100,*,,Census
Hepatitis B,,States,Illinois,2009-10,NReq,165845,100,,,Census
Hepatitis B,,States,Illinois,2011-12,NReq,163311,100,*,,Census
Hepatitis B,,States,Illinois,2010-11,NA,,,,,NA
Hepatitis B,,States,Illinois,2012-13,NReq,166884,100,*,,Census
Hepatitis B,,States,Illinois,2013-14,NReq,163316,100,*,,Census
Hepatitis B,,States,Illinois,2016-17,NReq,151309,97.7,,,Census
Hepatitis B,,States,Illinois,2014-15,NReq,156942,100,*,,Census
Hepatitis B,,States,Illinois,2015-16,NReq,151309,100,*,,Census
Hepatitis B,,States,Illinois,2020-21,NR,,,,,Not Conducted
Hepatitis B,,States,Illinois,2021-22,NReq,137699,100,*,,Census
Polio,,States,Illinois,2009-10,95.8,165845,100,,,Census
Polio,,States,Illinois,2010-11,NA,,,,,NA
Polio,,States,Illinois,2011-12,96.2,163311,100,*,,Census
Varicella,1 Dose (unknown disease history),States,Illinois,2011-12,98,163311,100,*,,Census
Varicella,UTD (unknown disease history),States,Illinois,2021-22,91.8,137699,100,*,,Census
Varicella,UTD (unknown disease history),States,Illinois,2020-21,NR,,,,,Not Conducted
Exemption,Non-Medical Exemption,States,Illinois,2012-13,4.8,166884,,§,8082,Census
Exemption,Non-Medical Exemption,States,Illinois,2011-12,4.5,163311,,§,7270,Census
Exemption,Non-Medical Exemption,States,Illinois,2010-11,NA,,,,,NA
Exemption,Non-Medical Exemption,States,Illinois,2009-10,NA,165845,,§,,Census
Polio,,States,Illinois,2012-13,94.4,166884,100,*,,Census
Polio,,States,Illinois,2013-14,94.9,163316,100,*,,Census
Polio,,States,Illinois,2014-15,94.8,156942,100,*,,Census
Polio,,States,Illinois,2015-16,94.9,151309,100,*,,Census
Polio,,States,Illinois,2017-18,95.1,144858,100,*,,Census
Polio,,States,Illinois,2016-17,94.8,151309,97.7,,,Census
Polio,,States,Illinois,2018-19,94.6,143876,100,*,,Census
Polio,,States,Illinois,2019-20,96.5,145891,100,*,,Census
Exemption,Any Exemption,States,Illinois,2015-16,1.4,151309,,§,2118,Census
Exemption,Any Exemption,States,Illinois,2014-15,1.4,156942,,§,2197,Census
Exemption,Any Exemption,States,Illinois,2013-14,1.3,163316,,§,2123,Census
Exemption,Any Exemption,States,Illinois,2012-13,6.1,166884,,§,10099,Census
Exemption,Medical Exemption,States,Illinois,2013-14,0.3,163316,,§,490,Census
Exemption,Medical Exemption,States,Illinois,2012-13,1.2,166884,,§,2017,Census
Exemption,Medical Exemption,States,Illinois,2011-12,1.1,163311,,§,1745,Census
Exemption,Medical Exemption,States,Illinois,2010-11,NA,,,,,NA
Exemption,Medical Exemption,States,Illinois,2009-10,NA,165845,,§,,Census
Polio,,States,Illinois,2021-22,91.9,137699,100,*,,Census
Polio,,States,Illinois,2020-21,NR,,,,,Not Conducted
Exemption,Medical Exemption,States,Illinois,2020-21,NR,,,†,,Not Conducted
Exemption,Medical Exemption,States,Illinois,2018-19,0.2,143876,,§. †,346,Census
Exemption,Medical Exemption,States,Illinois,2019-20,0.3,145891,,†,407,Census
Exemption,Medical Exemption,States,Illinois,2017-18,0.2,144858,,§,290,Census
Exemption,Medical Exemption,States,Illinois,2016-17,0.2,151309,,§,303,Census
Exemption,Medical Exemption,States,Illinois,2015-16,0.2,151309,,§,303,Census
Exemption,Medical Exemption,States,Illinois,2014-15,0.3,156942,,§,471,Census
Exemption,Non-Medical Exemption,States,Illinois,2014-15,1.1,156942,,§,1726,Census
Exemption,Non-Medical Exemption,States,Illinois,2013-14,1,163316,,§,1633,Census
MMR,,States,Illinois,2009-10,94.5,165845,100,,,Census
MMR,,States,Illinois,2010-11,NA,,,,,NA
MMR,,States,Illinois,2011-12,97.3,163311,100,*,,Census
MMR,,States,Illinois,2012-13,95.5,166884,100,*,,Census
MMR,,States,Illinois,2013-14,94.7,163316,100,*,,Census
MMR,,States,Illinois,2014-15,94.7,156942,100,*,,Census
MMR,,States,Illinois,2015-16,94.9,151309,100,*,,Census
MMR,,States,Illinois,2018-19,94.7,143876,100,*,,Census
MMR,,States,Illinois,2017-18,95.2,144858,100,*,,Census
MMR,,States,Illinois,2020-21,NR,,,,,Not Conducted
MMR,,States,Illinois,2019-20,96.6,145891,100,*,,Census
MMR,,States,Illinois,2021-22,92.1,137699,100,*,,Census
"DTP, DTaP, or DT",,States,Illinois,2009-10,95.6,165845,100,,,Census
"DTP, DTaP, or DT",,States,Illinois,2010-11,NA,,,,,NA
"DTP, DTaP, or DT",,States,Illinois,2011-12,96.4,163311,100,*,,Census
"DTP, DTaP, or DT",,States,Illinois,2012-13,94.6,166884,100,*,,Census
"DTP, DTaP, or DT",,States,Illinois,2013-14,95,163316,100,*,,Census
MMR,,States,Illinois,2016-17,94.9,151309,97.7,,,Census
"DTP, DTaP, or DT",,States,Illinois,2016-17,95,151309,97.7,,,Census
"DTP, DTaP, or DT",,States,Illinois,2014-15,94.9,156942,100,*,,Census
"DTP, DTaP, or DT",,States,Illinois,2015-16,95,151309,100,*,,Census
Exemption,Any Exemption,States,Illinois,2017-18,1.6,144858,,§,2318,Census
Exemption,Any Exemption,States,Illinois,2016-17,1.4,151309,,§,2118,Census
Exemption,Any Exemption,States,Illinois,2018-19,1.8,143876,,§. †,2566,Census
Exemption,Any Exemption,States,Illinois,2020-21,NR,,,†,,Not Conducted
Exemption,Any Exemption,States,Illinois,2019-20,2,145891,,†,2894,Census
Exemption,Any Exemption,States,Illinois,2021-22,1.7,137699,100,>=. †. §,2400,Census
Exemption,Any Exemption,States,Illinois,2009-10,NA,165845,,§,,Census
Exemption,Non-Medical Exemption,States,Illinois,2019-20,1.7,145891,,†,2487,Census
Exemption,Non-Medical Exemption,States,Illinois,2020-21,NR,,,†,,Not Conducted
Exemption,Non-Medical Exemption,States,Illinois,2018-19,1.5,143876,,§. †,2220,Census
Exemption,Non-Medical Exemption,States,Illinois,2017-18,1.4,144858,,§,2028,Census
Exemption,Non-Medical Exemption,States,Illinois,2015-16,1.1,151309,,§,,Census
Exemption,Any Exemption,States,Illinois,2011-12,5.5,163311,,§,9015,Census
Exemption,Non-Medical Exemption,States,Illinois,2016-17,NA,151309,,§,1816,Census
Exemption,Any Exemption,States,Illinois,2010-11,NA,,,,,NA
Varicella,2 Doses (unknown disease history),States,Tennessee,2022-23,95.1,79692,100,§. *,,Census
Exemption,Non-Medical Exemption,States,Tennessee,2022-23,3,79692,100,†,2407,Census
Exemption,Medical Exemption,States,Tennessee,2022-23,0.2,79692,100,†,122,Census
Hepatitis B,,States,Tennessee,2022-23,95.8,79692,100,§. *,,Census
Exemption,Any Exemption,States,Tennessee,2022-23,3.2,79692,100,†,2529,Census
Varicella,UTD (unknown disease history),States,Tennessee,2022-23,95.1,79692,100,§. *,,Census
Polio,,States,Tennessee,2022-23,95,79692,100,§. *,,Census
Varicella,1 Dose (unknown disease history),States,Tennessee,2022-23,NReq,79692,100,§. *,,Census
"DTP, DTaP, or DT",,States,Tennessee,2022-23,94.8,79692,100,§. *,,Census
MMR,,States,Tennessee,2022-23,95.4,79692,100,§. *,,Census
MMR (PAC),MMR (PAC),States,New Hampshire,2023-24,95.9,,,,,
Exemption,Non-Medical Exemption,States,New Hampshire,2023-24,3.9,11871,100,†,458,Census
Exemption,Medical Exemption,States,New Hampshire,2023-24,0.3,11871,100,†,34,Census
Exemption,Any Exemption,States,New Hampshire,2023-24,4.1,11871,100,†,492,Census
Varicella,UTD (unknown disease history),States,New Hampshire,2023-24,89.2,11871,100,>=. §. *,,Census
MMR (PAC),MMR (PAC),States,New Hampshire,2017-18,97.1,,,,,
MMR (PAC),MMR (PAC),States,New Hampshire,2018-19,96.7,,,,,
MMR (PAC),MMR (PAC),States,New Hampshire,2019-20,96.9,,,,,
MMR (PAC),MMR (PAC),States,New Hampshire,2020-21,97.2,,,,,
MMR (PAC),MMR (PAC),States,New Hampshire,2021-22,96.6,,,,,
MMR (PAC),MMR (PAC),States,New Hampshire,2022-23,96.6,,,,,
MMR,,States,New Hampshire,2023-24,89.2,11871,100,>=. §. *,,Census
"DTP, DTaP, or DT",,States,New Hampshire,2023-24,89.2,11871,100,>=. §. *,,Census
Varicella,1 Dose (unknown disease history),States,New Hampshire,2023-24,NReq,11871,100,>=. §. *,,Census
Varicella,2 Doses (unknown disease history),States,New Hampshire,2023-24,89.2,11871,100,>=. §. *,,Census
Hepatitis B,,States,New Hampshire,2023-24,89.2,11871,100,>=. §. *,,Census
Polio,,States,New Hampshire,2023-24,89.2,11871,100,>=. §. *,,Census
Varicella,1 Dose (unknown disease history),States,New Hampshire,2011-12,NA,13022,100,*,,Census
Varicella,1 Dose (unknown disease history),States,New Hampshire,2009-10,NA,,,,,Not conducted
Varicella,1 Dose (unknown disease history),States,New Hampshire,2010-11,NA,,,,,NA
"DTP, DTaP, or DT",,States,New Hampshire,2020-21,90.8,10242,57,>=. §,,Voluntary response
"DTP, DTaP, or DT",,States,New Hampshire,2021-22,88.7,12157,100,>=. §. *,,Census
"DTP, DTaP, or DT",,States,New Hampshire,2018-19,91.8,12421,100,≥,,Census
"DTP, DTaP, or DT",,States,New Hampshire,2019-20,91.5,12447,100,≥.*,,Census
"DTP, DTaP, or DT",,States,New Hampshire,2017-18,92.4,12165,100,≥,,Census
Varicella,2 Doses (unknown disease history),States,New Hampshire,2014-15,91.4,12422,98.9,≥,,Census (public); Voluntary response (private)
Varicella,2 Doses (unknown disease history),States,New Hampshire,2010-11,NA,,,,,NA
Varicella,2 Doses (unknown disease history),States,New Hampshire,2011-12,NA,13022,100,*,,Census
Varicella,2 Doses (unknown disease history),States,New Hampshire,2012-13,NA,12943,99.2,,,Census
Varicella,2 Doses (unknown disease history),States,New Hampshire,2013-14,94.7,13240,100,≥. *,,Census
Varicella,2 Doses (unknown disease history),States,New Hampshire,2009-10,NA,,,,,Not conducted
Varicella,1 Dose (unknown disease history),States,New Hampshire,2021-22,NReq,12157,100,>=. §. *,,Census
Varicella,1 Dose (unknown disease history),States,New Hampshire,2015-16,NA,11852,99.8,≥,,Census
Varicella,1 Dose (unknown disease history),States,New Hampshire,2020-21,NReq,10242,57,>=. §,,Voluntary response
Varicella,1 Dose (unknown disease history),States,New Hampshire,2019-20,NReq,12447,100,≥.*,,Census
Varicella,1 Dose (unknown disease history),States,New Hampshire,2013-14,NA,13240,100,*,,Census
Varicella,1 Dose (unknown disease history),States,New Hampshire,2014-15,NA,12422,98.9,,,Census (public); Voluntary response (private)
Varicella,1 Dose (unknown disease history),States,New Hampshire,2012-13,NA,12943,99.2,,,Census
Varicella,2 Doses (unknown disease history),States,New Hampshire,2018-19,91.8,12421,100,≥,,Census
Varicella,2 Doses (unknown disease history),States,New Hampshire,2017-18,92.4,12165,100,≥,,Census
Varicella,2 Doses (unknown disease history),States,New Hampshire,2020-21,90.8,10242,57,>=. §,,Voluntary response
Varicella,2 Doses (unknown disease history),States,New Hampshire,2019-20,91.5,12447,100,≥.*,,Census
Varicella,2 Doses (unknown disease history),States,New Hampshire,2016-17,91.5,12145,100,≥.*,,Census
Varicella,2 Doses (unknown disease history),States,New Hampshire,2015-16,91.9,11852,99.8,≥,,Census
Hepatitis B,,States,New Hampshire,2009-10,NA,,,,,Not conducted
Varicella,2 Doses (unknown disease history),States,New Hampshire,2021-22,88.7,12157,100,>=. §. *,,Census
Hepatitis B,,States,New Hampshire,2011-12,NA,13022,100,*,,Census
Hepatitis B,,States,New Hampshire,2010-11,NA,,,,,NA
Hepatitis B,,States,New Hampshire,2012-13,NA,12943,99.2,,,Census
Hepatitis B,,States,New Hampshire,2013-14,94.7,13240,100,≥. *,,Census
Hepatitis B,,States,New Hampshire,2016-17,91.5,12145,100,≥.*,,Census
Hepatitis B,,States,New Hampshire,2017-18,92.4,12165,100,≥,,Census
Hepatitis B,,States,New Hampshire,2014-15,91.4,12422,98.9,≥,,Census (public); Voluntary response (private)
Hepatitis B,,States,New Hampshire,2015-16,91.9,11852,99.8,≥,,Census
Hepatitis B,,States,New Hampshire,2019-20,91.5,12447,100,≥.*,,Census
Hepatitis B,,States,New Hampshire,2018-19,91.8,12421,100,≥,,Census
