Vaccine/Exemption,Dose,Geography Type,Geography,School Year,Estimate (%),Population Size,Percent Surveyed,Footnotes,Number of Exemptions,Survey Type
Varicella,2 Doses (or disease history),States,North Carolina,2020-21,95.1,120995,89,‡.§,NULL,Census (public). voluntary response (private)
Varicella,2 Doses (or disease history),States,Texas,2020-21,95,377840,98.9,‡.§,NULL,Census
Varicella,2 Doses (or disease history),States,California,2020-21,94.8,498214,97.5,‡,NULL,Census
Varicella,2 Doses (or disease history),States,Michigan,2020-21,94.2,106657,100,*,NULL,Census
Varicella,2 Doses (or disease history),States,New Jersey,2020-21,NReq,100144,100,>=.*,NULL,Census
Varicella,2 Doses (or disease history),States,Illinois,2020-21,NR,NULL,NULL,NULL,NULL,Not Conducted
Varicella,2 Doses (or disease history),States,Maine,2020-21,NReq,13477,85,NULL,NULL,Voluntary response (public). census (private)
Varicella,2 Doses (or disease history),States,Alabama,2020-21,NReq,56974,100,>=.*,NULL,Census
Varicella,2 Doses (or disease history),States,Arizona,2020-21,NReq,76382,92.4,NULL,NULL,Census (public). voluntary response (private)
Varicella,2 Doses (or disease history),States,Oregon,2020-21,NReq,39568,100,*.‡,NULL,Census
Varicella,2 Doses (or disease history),States,Oklahoma,2020-21,NReq,52656,90,‡.§,NULL,Census (public). voluntary response (private)
Varicella,2 Doses (or disease history),States,West Virginia,2020-21,NR,NULL,NULL,NULL,NULL,Not Conducted
Varicella,2 Doses (or disease history),States,District of Columbia,2020-21,78,8262,100,*,NULL,Census
Varicella,2 Doses (or disease history),States,TX-City of Houston,2020-21,83.1,39627,94.9,‡.§,NULL,Census (public). voluntary response (private)
Exemption,Medical Exemption,States,Missouri,2011-12,0.6,75240,NULL,§,19,2-stage Cluster Sample
Exemption,Medical Exemption,States,Illinois,2011-12,1.1,163311,NULL,§,1745,Census
Polio,,States,Arkansas,2025-26,90.3,35543,96.7,NULL,NULL,"Census (pub.), vol. response (prv.)"
Polio,,States,Alaska,2025-26,90,8253,60.9,�,NULL,"Vol. response (public), not conducted (private)"
Polio,,States,Missouri,2025-26,89.6,66610,100,*,NULL,Census
Polio,,States,Oregon,2025-26,89.6,37309,100,*. �,NULL,Census
Polio,,States,Hawaii,2025-26,89.5,13791,11.7,NULL,NULL,Stratified 2-stage cluster sample
Polio,,States,Georgia,2025-26,89.1,118864,100,>=. *,NULL,Census
Polio,,States,Washington,2025-26,89,75631,99.1,�,NULL,Census
Exemption,Medical Exemption,States,California,2011-12,0.2,542544,NULL,NULL,871,Census
Exemption,Medical Exemption,States,Vermont,2009-10,0.5,6713,NULL,NULL,35,Census
Exemption,Medical Exemption,States,Iowa,2009-10,0.5,42698,NULL,NULL,218,Census
Exemption,Medical Exemption,States,Washington,2009-10,0.4,81511,NULL,NULL,331,Census
Exemption,Medical Exemption,States,Massachusetts,2009-10,0.4,74476,NULL,NULL,298,Census
Exemption,Medical Exemption,States,Indiana,2009-10,0.3,84390,NULL,NULL,236,Census
Exemption,Medical Exemption,States,Kentucky,2009-10,0.3,56526,NULL,NULL,170,Census
Exemption,Medical Exemption,States,Louisiana,2009-10,0.3,53846,NULL,NULL,151,Census
Exemption,Medical Exemption,States,Maine,2009-10,0.3,14162,NULL,NULL,48,Voluntary response
Exemption,Medical Exemption,States,Idaho,2009-10,0.3,22624,NULL,NULL,66,Census
Exemption,Medical Exemption,States,Florida,2009-10,0.3,218630,NULL,NULL,697,Census
Exemption,Medical Exemption,States,Rhode Island,2009-10,0.3,11818,NULL,NULL,34,Random sample
Exemption,Medical Exemption,States,South Carolina,2009-10,0.3,53725,NULL,NULL,147,Random sample
Exemption,Medical Exemption,States,South Dakota,2009-10,0.3,11499,NULL,NULL,38,Census
Exemption,Medical Exemption,States,Maryland,2009-10,0.3,75061,NULL,NULL,236,Voluntary response
Exemption,Medical Exemption,States,Oregon,2009-10,0.2,44676,NULL,NULL,86,Census
Exemption,Medical Exemption,States,New Mexico,2009-10,NA,26318,NULL,††,NULL,Random sample
Exemption,Medical Exemption,States,New Hampshire,2009-10,NA,NULL,NULL,NULL,NULL,Not conducted
Exemption,Medical Exemption,States,Missouri,2009-10,NA,75958,NULL,§,NULL,Random sample
Exemption,Medical Exemption,States,Minnesota,2009-10,NA,70653,NULL,NULL,NULL,Not conducted
Exemption,Medical Exemption,States,Texas,2009-10,NA,381425,NULL,§,NULL,Census
Exemption,Medical Exemption,States,Tennessee,2009-10,NA,90811,NULL,††,NULL,Voluntary response
Exemption,Medical Exemption,States,North Dakota,2009-10,NA,8323,NULL,††,NULL,Random sample
Exemption,Medical Exemption,States,Wyoming,2009-10,NA,NULL,NULL,NULL,NULL,Not conducted
Exemption,Medical Exemption,States,Colorado,2009-10,NA,NULL,NULL,NULL,NULL,Not conducted
Exemption,Medical Exemption,States,Illinois,2009-10,NA,165845,NULL,§,NULL,Census
Exemption,Medical Exemption,States,Hawaii,2009-10,0.1,18427,NULL,NULL,16,Random sample
Exemption,Medical Exemption,States,Georgia,2009-10,0.1,141949,NULL,NULL,87,Random sample
Exemption,Medical Exemption,States,North Carolina,2009-10,0.1,116087,NULL,NULL,158,Census
Exemption,Medical Exemption,States,New York,2009-10,0.1,229273,NULL,NULL,309,Census
Exemption,Medical Exemption,States,New Jersey,2009-10,0.1,118347,NULL,NULL,167,Census
Exemption,Medical Exemption,States,Arkansas,2009-10,0.1,34733,NULL,NULL,28,Census
Exemption,Medical Exemption,States,Alabama,2009-10,0.1,75358,NULL,¶,91,Census
Exemption,Medical Exemption,States,New Jersey,2012-13,0.2,122516,NULL,NULL,261,Census
Exemption,Medical Exemption,States,Virginia,2009-10,0.2,100891,NULL,NULL,159,Random sample
Exemption,Medical Exemption,States,Utah,2009-10,0.2,49957,NULL,NULL,89,Census
Exemption,Medical Exemption,States,Delaware,2009-10,0.2,11327,NULL,NULL,22,Random sample
Exemption,Medical Exemption,States,Connecticut,2009-10,0.2,46158,NULL,NULL,108,Census
Exemption,Medical Exemption,States,California,2009-10,0.2,507191,NULL,NULL,998,Census
Exemption,Medical Exemption,States,Arizona,2009-10,0.2,89287,NULL,NULL,185,Census
Exemption,Medical Exemption,States,Ohio,2009-10,0.2,131137,NULL,NULL,284,Census
Exemption,Medical Exemption,States,Oklahoma,2009-10,0.2,51128,NULL,NULL,119,Voluntary response
Exemption,Medical Exemption,States,Alaska,2010-11,NA,NULL,NULL,NULL,NULL,NA
Exemption,Medical Exemption,States,Mississippi,2010-11,NA,NULL,NULL,NULL,NULL,NA
Exemption,Medical Exemption,States,Missouri,2010-11,NA,NULL,NULL,NULL,NULL,NA
Exemption,Medical Exemption,States,Utah,2010-11,NA,NULL,NULL,NULL,NULL,NA
Exemption,Medical Exemption,States,Oklahoma,2010-11,NA,NULL,NULL,NULL,NULL,NA
Exemption,Medical Exemption,States,Ohio,2010-11,NA,NULL,NULL,NULL,NULL,NA
Exemption,Medical Exemption,States,Vermont,2010-11,NA,NULL,NULL,NULL,NULL,NA
Exemption,Medical Exemption,States,Virginia,2010-11,NA,NULL,NULL,NULL,NULL,NA
Exemption,Medical Exemption,States,Washington,2010-11,NA,NULL,NULL,NULL,NULL,NA
Exemption,Medical Exemption,States,West Virginia,2010-11,NA,NULL,NULL,NULL,NULL,NA
Exemption,Medical Exemption,States,North Dakota,2010-11,NA,NULL,NULL,NULL,NULL,NA
Exemption,Medical Exemption,States,Wisconsin,2010-11,NA,NULL,NULL,NULL,NULL,NA
Exemption,Medical Exemption,States,North Carolina,2010-11,NA,NULL,NULL,NULL,NULL,NA
Exemption,Medical Exemption,States,Wyoming,2010-11,NA,NULL,NULL,NULL,NULL,NA
Exemption,Medical Exemption,States,Alabama,2010-11,NA,NULL,NULL,NULL,NULL,NA
Exemption,Medical Exemption,States,Tennessee,2011-12,0.2,83950,NULL,NULL,153,Census
Exemption,Medical Exemption,States,West Virginia,2011-12,0.2,22449,NULL,NULL,44,Convenient
Exemption,Medical Exemption,States,New Hampshire,2011-12,0.3,13022,NULL,NULL,34,Census
Exemption,Medical Exemption,States,Arizona,2011-12,0.3,88293,NULL,NULL,239,Census
Exemption,Medical Exemption,States,Maryland,2011-12,0.3,72957,NULL,NULL,161,Voluntary Response
Exemption,Medical Exemption,States,Connecticut,2011-12,0.3,45695,NULL,NULL,137,Census
Exemption,Medical Exemption,States,Rhode Island,2011-12,0.3,12552,NULL,NULL,5,2-stage Cluster Sample
Exemption,Medical Exemption,States,Florida,2011-12,0.3,225532,NULL,NULL,724,Census
Exemption,Medical Exemption,States,Idaho,2011-12,0.3,22762,NULL,NULL,61,Census
Exemption,Medical Exemption,States,Kansas,2011-12,0.3,38402,NULL,NULL,130,Census
Exemption,Medical Exemption,States,Vermont,2011-12,0.3,6548,NULL,NULL,21,Census
Exemption,Medical Exemption,States,Virginia,2011-12,0.3,101121,NULL,NULL,15,2-stage Cluster Sample
Exemption,Medical Exemption,States,Montana,2011-12,0.4,12128,NULL,NULL,52,Census
Exemption,Medical Exemption,States,Massachusetts,2011-12,0.4,79551,NULL,NULL,325,Census
Exemption,Medical Exemption,States,Pennsylvania,2011-12,0.4,148042,NULL,NULL,598,Census
Exemption,Medical Exemption,States,Maine,2011-12,0.4,13829,NULL,NULL,47,Census
Exemption,Medical Exemption,States,Wisconsin,2011-12,0.4,70672,NULL,NULL,7,2-stage Cluster Sample
Exemption,Medical Exemption,States,Texas,2011-12,0.5,388178,NULL,§,2058,Census
Exemption,Medical Exemption,States,Washington,2011-12,0.5,85134,NULL,NULL,376,Voluntary Response
Exemption,Medical Exemption,States,Iowa,2011-12,0.5,40978,NULL,NULL,195,Census
Exemption,Medical Exemption,States,Nebraska,2011-12,0.5,26715,NULL,NULL,126,Census
Exemption,Medical Exemption,States,Michigan,2011-12,0.6,124962,NULL,NULL,767,Census
Exemption,Medical Exemption,States,Minnesota,2011-12,0.1,71213,NULL,§,59,Census
Exemption,Medical Exemption,States,Alaska,2011-12,1.3,10286,NULL,NULL,10,Non-random Cluster Sample
Exemption,Medical Exemption,States,District of Columbia,2011-12,1.3,6854,NULL,NULL,91,Census
Exemption,Medical Exemption,States,South Dakota,2011-12,0.2,12127,NULL,NULL,30,Census
Exemption,Medical Exemption,States,Oregon,2011-12,0.2,45855,NULL,NULL,80,Census
Exemption,Medical Exemption,States,Oklahoma,2011-12,0.2,52987,NULL,NULL,74,Census
Exemption,Medical Exemption,States,Ohio,2011-12,0.2,146144,NULL,NULL,275,Convenient
Exemption,Medical Exemption,States,North Carolina,2011-12,0.2,128854,NULL,NULL,186,Census
Exemption,Medical Exemption,States,New Jersey,2011-12,0.2,118669,NULL,NULL,226,Census
Exemption,Medical Exemption,States,Nevada,2011-12,0.2,36557,NULL,NULL,4,2-stage Cluster Sample
Exemption,Medical Exemption,States,Kansas,2012-13,0.3,40738,NULL,NULL,118,Census
Exemption,Medical Exemption,States,Indiana,2012-13,0.4,86983,NULL,NULL,326,Voluntary Response
Exemption,Medical Exemption,States,Pennsylvania,2012-13,0.4,151364,NULL,NULL,643,Census
Exemption,Medical Exemption,States,Florida,2012-13,0.4,234628,NULL,NULL,905,Census
Exemption,Medical Exemption,States,Ohio,2012-13,0.4,163687,NULL,NULL,650,Census
Exemption,Medical Exemption,States,Montana,2012-13,0.4,12516,NULL,NULL,49,Census
Exemption,Medical Exemption,States,Rhode Island,2012-13,0.4,12552,NULL,NULL,45,Voluntary Response
Exemption,Medical Exemption,States,Idaho,2012-13,0.4,23888,NULL,NULL,90,Census
Exemption,Medical Exemption,States,Maine,2012-13,0.4,14313,NULL,NULL,61,Census
Exemption,Medical Exemption,States,Vermont,2012-13,0.4,6792,NULL,NULL,30,Census
Exemption,Medical Exemption,States,Massachusetts,2012-13,0.5,79661,NULL,NULL,373,Census
Exemption,Medical Exemption,States,Wisconsin,2012-13,0.5,72416,NULL,NULL,472,2-stage Cluster Sample
Exemption,Medical Exemption,States,Iowa,2012-13,0.5,41701,NULL,NULL,188,Census
Exemption,Medical Exemption,States,Michigan,2012-13,0.6,124662,NULL,NULL,699,Census
Exemption,Medical Exemption,States,Nebraska,2012-13,0.6,24999,NULL,NULL,149,Census
Exemption,Medical Exemption,States,Nevada,2012-13,0.7,36070,NULL,NULL,85,2-stage Cluster Sample
Exemption,Medical Exemption,States,Washington,2012-13,1.2,87773,NULL,*,1092,Census
Exemption,Medical Exemption,States,West Virginia,2012-13,1.2,22588,NULL,NULL,262,Voluntary Response
Exemption,Medical Exemption,States,Illinois,2012-13,1.2,166884,NULL,§,2017,Census
Exemption,Medical Exemption,States,District of Columbia,2012-13,1.3,7842,NULL,NULL,101,Census
Exemption,Medical Exemption,States,Alaska,2012-13,1.6,10319,NULL,NULL,162,Census
Exemption,Medical Exemption,States,Hawaii,2012-13,0.3,20104,NULL,*,17,2-stage Cluster Sample
Exemption,Medical Exemption,States,Wyoming,2012-13,0.3,8133,NULL,‡‡,28,Census
Exemption,Medical Exemption,States,Maryland,2012-13,0.3,75007,NULL,NULL,237,Voluntary Response
Exemption,Medical Exemption,States,South Dakota,2012-13,0.3,12468,NULL,NULL,41,Census
Exemption,Medical Exemption,States,Kentucky,2012-13,0.2,58466,NULL,NULL,128,Census
Exemption,Medical Exemption,States,California,2012-13,0.2,535523,NULL,NULL,923,Census
Exemption,Medical Exemption,States,Louisiana,2012-13,0.2,68874,NULL,NULL,109,Census
Exemption,Medical Exemption,States,Delaware,2012-13,0.2,11997,NULL,NULL,2,2-stage Cluster Sample
Exemption,Medical Exemption,States,Utah,2012-13,0.2,54605,NULL,NULL,83,Census
Exemption,Medical Exemption,States,Tennessee,2012-13,0.2,85801,NULL,NULL,162,Census
Exemption,Medical Exemption,States,New Hampshire,2012-13,0.2,12943,NULL,NULL,30,Census
Exemption,Medical Exemption,States,New Mexico,2013-14,0.2,30725,NULL,NULL,72,Stratified  2-stage cluster sample
Exemption,Medical Exemption,States,New York,2010-11,NA,NULL,NULL,NULL,NULL,NA
Exemption,Medical Exemption,States,New Mexico,2010-11,NA,NULL,NULL,NULL,NULL,NA
Exemption,Medical Exemption,States,New Jersey,2010-11,NA,NULL,NULL,NULL,NULL,NA
Exemption,Medical Exemption,States,New Hampshire,2010-11,NA,NULL,NULL,NULL,NULL,NA
Exemption,Medical Exemption,States,Nevada,2010-11,NA,NULL,NULL,NULL,NULL,NA
Exemption,Medical Exemption,States,Nebraska,2010-11,NA,NULL,NULL,NULL,NULL,NA
Exemption,Medical Exemption,States,Montana,2010-11,NA,NULL,NULL,NULL,NULL,NA
Exemption,Medical Exemption,States,Oregon,2010-11,NA,NULL,NULL,NULL,NULL,NA
Exemption,Medical Exemption,States,Massachusetts,2010-11,NA,NULL,NULL,NULL,NULL,NA
Exemption,Medical Exemption,States,Michigan,2010-11,NA,NULL,NULL,NULL,NULL,NA
Exemption,Medical Exemption,States,Pennsylvania,2010-11,NA,NULL,NULL,NULL,NULL,NA
Exemption,Medical Exemption,States,Minnesota,2010-11,NA,NULL,NULL,NULL,NULL,NA
Exemption,Medical Exemption,States,Rhode Island,2010-11,NA,NULL,NULL,NULL,NULL,NA
Exemption,Medical Exemption,States,South Carolina,2010-11,NA,NULL,NULL,NULL,NULL,NA
Exemption,Medical Exemption,States,South Dakota,2010-11,NA,NULL,NULL,NULL,NULL,NA
Exemption,Medical Exemption,States,Tennessee,2010-11,NA,NULL,NULL,NULL,NULL,NA
Exemption,Medical Exemption,States,Texas,2010-11,NA,NULL,NULL,NULL,NULL,NA
Exemption,Medical Exemption,States,Indiana,2013-14,0.4,87193,NULL,NULL,348,Voluntary response
Exemption,Medical Exemption,States,Maine,2013-14,0.4,15441,NULL,NULL,56,Voluntary response
Exemption,Medical Exemption,States,Iowa,2013-14,0.5,43728,NULL,NULL,205,Census
Exemption,Medical Exemption,States,Michigan,2013-14,0.5,120297,NULL,NULL,573,Census
Exemption,Medical Exemption,States,Nebraska,2013-14,0.6,27000,NULL,NULL,158,Census
Exemption,Medical Exemption,States,Kansas,2013-14,0.8,41107,NULL,NULL,213,Census
Exemption,Medical Exemption,States,District of Columbia,2013-14,1.1,7856,NULL,NULL,85,Census
Exemption,Medical Exemption,States,Alaska,2013-14,1.2,10222,NULL,NULL,119,Census
Exemption,Medical Exemption,States,Washington,2013-14,1.2,89165,NULL,*,1035,Voluntary response
Exemption,Medical Exemption,States,New Jersey,2013-14,0.2,123085,NULL,NULL,262,Census
Exemption,Medical Exemption,States,Tennessee,2013-14,0.2,80212,NULL,NULL,132,Census
Exemption,Medical Exemption,States,South Dakota,2013-14,0.2,12566,NULL,*,21,Census
Exemption,Medical Exemption,States,Ohio,2013-14,0.2,150000,NULL,NULL,369,Census
Exemption,Medical Exemption,States,Missouri,2013-14,0.2,78140,NULL,§,156,Census
Exemption,Medical Exemption,States,Arizona,2013-14,0.2,89606,NULL,NULL,175,Census
Exemption,Medical Exemption,States,California,2013-14,0.2,548606,NULL,NULL,1017,Census
Exemption,Medical Exemption,States,Nevada,2013-14,0.1,35782,NULL,<,7,Stratified  2-stage cluster sample
Exemption,Medical Exemption,States,Mississippi,2013-14,0.1,45719,NULL,<,17,Census
Exemption,Medical Exemption,States,New York,2013-14,0.1,240318,NULL,NULL,302,Census
Exemption,Medical Exemption,States,Minnesota,2013-14,0.1,72087,NULL,§,72,Census
Exemption,Medical Exemption,States,Alabama,2013-14,0.1,76927,NULL,<. ¶,70,Census
Exemption,Medical Exemption,States,Arkansas,2013-14,0.1,42649,NULL,<,24,Census
Exemption,Medical Exemption,States,Delaware,2011-12,0.2,11327,NULL,NULL,1,2-stage Cluster Sample
Exemption,Medical Exemption,States,Louisiana,2011-12,0.2,69013,NULL,NULL,166,Census
Exemption,Medical Exemption,States,Indiana,2011-12,0.2,83416,NULL,NULL,137,Voluntary Response
Exemption,Medical Exemption,States,Kentucky,2011-12,0.2,58185,NULL,NULL,104,Census
Exemption,Medical Exemption,States,New Mexico,2011-12,0.1,29159,NULL,<,0,2-stage Cluster Sample
Exemption,Medical Exemption,States,New York,2011-12,0.1,236016,NULL,NULL,331,Census
Exemption,Medical Exemption,States,Mississippi,2011-12,0.1,44912,NULL,<,16,Census
Exemption,Medical Exemption,States,Montana,2014-15,0.3,12501,NULL,NULL,34,Census (public); Voluntary response (private)
Exemption,Medical Exemption,States,Nevada,2014-15,0.3,36755,NULL,NULL,92,Stratified 2-stage cluster sample
Exemption,Medical Exemption,States,Alabama,2011-12,0.1,73190,NULL,¶,109,Census
Exemption,Medical Exemption,States,North Dakota,2011-12,0.1,8412,NULL,<,0,Convenient
Exemption,Medical Exemption,States,Arkansas,2011-12,0.1,38754,NULL,NULL,20,Census
Exemption,Medical Exemption,States,South Carolina,2011-12,0.1,59307,NULL,NULL,5,1-stage Cluster Sample
Exemption,Medical Exemption,States,Georgia,2011-12,0.1,143065,NULL,NULL,2,2-stage Cluster Sample
Exemption,Medical Exemption,States,Hawaii,2011-12,0.1,19443,NULL,NULL,2,2-stage Cluster Sample
Exemption,Medical Exemption,States,Utah,2011-12,0.1,53800,NULL,NULL,79,Census
Exemption,Medical Exemption,States,Colorado,2011-12,NA,70142,NULL,**,NULL,Simple Random Sample
Exemption,Medical Exemption,States,Wyoming,2011-12,NA,NULL,NULL,NULL,NULL,Not conducted
Exemption,Medical Exemption,States,Connecticut,2012-13,0.3,41604,NULL,NULL,124,Census
Exemption,Medical Exemption,States,Colorado,2012-13,0.3,70657,NULL,NULL,191,Simple Random Sample
Exemption,Medical Exemption,States,Missouri,2012-13,0.3,78416,NULL,§,377,2-stage Cluster Sample
Exemption,Medical Exemption,States,Arizona,2012-13,0.3,90054,NULL,NULL,315,Census
Exemption,Medical Exemption,States,Minnesota,2014-15,0.2,70896,NULL,§,142,Census
Exemption,Medical Exemption,States,Tennessee,2014-15,0.2,78276,NULL,NULL,140,Census
Exemption,Medical Exemption,States,South Dakota,2014-15,0.2,12008,NULL,*,21,Census
Exemption,Medical Exemption,States,Rhode Island,2014-15,0.2,11163,NULL,NULL,27,Census
Exemption,Medical Exemption,States,Oregon,2014-15,0.2,46229,NULL,NULL,78,Census
Exemption,Medical Exemption,States,Kentucky,2014-15,0.2,57884,NULL,NULL,116,Census
Exemption,Medical Exemption,States,New Jersey,2014-15,0.2,120471,NULL,*,241,Census (public); Voluntary response (private)
Exemption,Medical Exemption,States,New Hampshire,2014-15,0.2,12422,NULL,NULL,25,Census (public); Voluntary response (private)
Exemption,Medical Exemption,States,California,2014-15,0.2,552583,NULL,NULL,1066,Census
Exemption,Medical Exemption,States,Texas,2014-15,0.1,406099,NULL,§,406,Census (public); Voluntary response (private)
Exemption,Medical Exemption,States,South Carolina,2014-15,0.1,62864,NULL,*,74,Stratified 1-stage cluster sample
Exemption,Medical Exemption,States,Mississippi,2014-15,0.1,44129,NULL,<. *,17,Census
Exemption,Medical Exemption,States,New Mexico,2012-13,0.2,29279,NULL,NULL,20,2-stage Cluster Sample
Exemption,Medical Exemption,States,Oregon,2012-13,0.2,47102,NULL,NULL,72,Census
Exemption,Medical Exemption,States,Virginia,2012-13,0.1,104826,NULL,<,48,2-stage Cluster Sample
Exemption,Medical Exemption,States,Mississippi,2012-13,0.1,46595,NULL,<,23,Census
Exemption,Medical Exemption,States,Arkansas,2012-13,0.1,43212,NULL,<,17,Census
Exemption,Medical Exemption,States,New York,2012-13,0.1,239484,NULL,*,331,Census
Exemption,Medical Exemption,States,North Carolina,2012-13,0.1,130612,NULL,*,162,Census
Exemption,Medical Exemption,States,North Dakota,2012-13,0.1,9503,NULL,<,0,2-stage Cluster Sample
Exemption,Medical Exemption,States,Alabama,2012-13,0.1,72929,NULL,¶,64,Census
Exemption,Medical Exemption,States,Oklahoma,2012-13,0.1,56943,NULL,NULL,66,Census
Exemption,Medical Exemption,States,Georgia,2012-13,0.1,142732,NULL,NULL,4,2-stage Cluster Sample
Exemption,Medical Exemption,States,Minnesota,2012-13,0,73310,NULL,§,32,Census
